Unnamed: 0,primaryLanguage,nameWithOwner,owner,Related issues,repo_name,issue_file,Additional context,Steps to reproduce,Expected/Actual behavior,Type,Screenshot,Log,Summary,Severity,Environment,Documentation and Testing,repo_name.1,issue_file.1,Supporting Information,Issue/Problem Description,Proposed Solutions and Suggestions,References,Impact Assessment,Submission Guidelines and Formatting,Collaboration and Review,Debugging Information,Greeting and Introduction
2142214,Java,apache/dubbo,apache,0.0514062754809856,apache/dubbo,bug_report.md,0.0675904229283332,0.397279679775238,0.246939942240715,0.0166902970522642,0.0124493213370442,0.0106761613860726,0.0217156764119863,0.0062081385403871,0.1690440475940704,0.0481482408940792,apache/dubbo,bug_report.md,0.3721736371517181,0.2045684158802032,0.0612464733421802,0.1197026073932647,0.0352958589792251,0.0222584959119558,0.0344665981829166,0.0696266293525695,0.0325130820274353
2142215,Java,apache/dubbo,apache,0.1214091256260871,apache/dubbo,discussion.md,0.1524974703788757,0.053643699735403,0.0545643493533134,0.0632604733109474,0.0578151606023311,0.0657969862222671,0.2053857445716858,0.1665301471948623,0.0590968430042266,0.0267626233398914,apache/dubbo,discussion.md,0.3429341912269592,0.141576200723648,0.1205465495586395,0.086790956556797,0.068147599697113,0.0325627587735652,0.0862481519579887,0.0320608876645565,0.0623701252043247
2142216,Java,apache/dubbo,apache,0.26161590218544,apache/dubbo,feature_request.md,0.3026174306869507,0.063092440366745,0.0746378004550933,0.1060983017086982,0.0249094795435667,0.0393406897783279,0.0791539847850799,0.0263769384473562,0.0221570152789354,0.0364703275263309,apache/dubbo,feature_request.md,0.4120178818702698,0.1725911498069763,0.0858002305030822,0.0857180505990982,0.0419595800340175,0.0480540730059146,0.0406026020646095,0.0364997386932373,0.040286362171173
2142217,Java,apache/dubbo,apache,0.1343584507703781,apache/dubbo,proposal.md,0.3727608025074005,0.12000422924757,0.0707001611590385,0.1046767309308052,0.0273642744868993,0.0460472591221332,0.0654639154672622,0.0394816808402538,0.0191424526274204,0.0467773005366325,apache/dubbo,proposal.md,0.2354031205177307,0.1532855033874511,0.1834998428821563,0.1039026826620101,0.055276732891798,0.0726335868239402,0.0528165735304355,0.0456451214849948,0.0507596470415592
2142218,Java,apache/dubbo,apache,0.1425427347421646,apache/dubbo,question.md,0.3087754547595978,0.0554557591676712,0.0578821264207363,0.1123822033405304,0.0481154359877109,0.0758606791496276,0.1243619993329048,0.0420586802065372,0.0325650088489055,0.0249928291887044,apache/dubbo,question.md,0.4304044842720032,0.1025907099246978,0.1080566346645355,0.0654119327664375,0.0518368333578109,0.0334760583937168,0.0861479938030242,0.0392193421721458,0.0578632019460201
3042863,Java,PhilJay/MPAndroidChart,PhilJay,0.173393502831459,PhilJay/MPAndroidChart,Bug_report.md,0.0951194688677787,0.0391740538179874,0.3306532502174377,0.0602505393326282,0.0393271371722221,0.0486984997987747,0.1476162225008011,0.0359209477901458,0.0298464074730873,0.0526282340288162,PhilJay/MPAndroidChart,Bug_report.md,0.1416930705308914,0.1542874723672866,0.2969051301479339,0.0843322724103927,0.0481521189212799,0.0707895159721374,0.0663323178887367,0.0405541770160198,0.0443257912993431
3042864,Java,PhilJay/MPAndroidChart,PhilJay,0.3089403808116913,PhilJay/MPAndroidChart,Feature_request.md,0.2167221754789352,0.0684489756822586,0.0335292406380176,0.1022662371397018,0.0953055545687675,0.0453457348048687,0.0548759140074253,0.0440748445689678,0.0304909907281398,0.0355594642460346,PhilJay/MPAndroidChart,Feature_request.md,0.4561448991298675,0.1406336575746536,0.1175852045416832,0.0642968937754631,0.0279419757425785,0.0583761036396026,0.0355672985315322,0.0331815779209136,0.0307129006832838
3042865,Java,PhilJay/MPAndroidChart,PhilJay,0.3400640487670898,PhilJay/MPAndroidChart,Support_help.md,0.0656223371624946,0.1569959372282028,0.0546926632523536,0.1127815097570419,0.0430482625961303,0.065268337726593,0.0607011877000331,0.055606011301279,0.0452197007834911,0.0911262109875679,PhilJay/MPAndroidChart,Support_help.md,0.0867549628019332,0.099075511097908,0.1387495696544647,0.1709990799427032,0.0835555419325828,0.073372334241867,0.1109326183795929,0.0823525935411453,0.0630815550684928
3445064,Java,skylot/jadx,skylot,0.2203703224658966,skylot/jadx,decompilation-error.md,0.319426417350769,0.1508806496858596,0.0748052448034286,0.0631536468863487,0.0256280694156885,0.0427914559841156,0.0488543920218944,0.0310057159513235,0.0230840723961591,0.0468111932277679,skylot/jadx,decompilation-error.md,0.2434983402490615,0.3000704050064087,0.0541085712611675,0.0579364784061908,0.0581724978983402,0.038288127630949,0.050691545009613,0.1219818368554115,0.0284409541636705
3445065,Java,skylot/jadx,skylot,0.1235040724277496,skylot/jadx,feature-request.md,0.2768797874450683,0.0885220915079116,0.0482881404459476,0.1165592521429061,0.0475673414766788,0.0857369303703308,0.0936568230390548,0.0590678974986076,0.0602176040410995,0.0623022019863128,skylot/jadx,feature-request.md,0.2160528302192688,0.1138900741934776,0.169815182685852,0.0766933336853981,0.0590984672307968,0.0714041143655777,0.0936875939369201,0.0749687701463699,0.0620875172317028
